path,outfit,gender,category,style,color,season,material,description,error,category_group,uuid,ext
outfits/male/outfit_035/b3bd10d8-fe9f-4f3d-89d4-d80394207bfa.jpg,outfit_035,male,sneaker,casual,darkslategray with brown and white,all-seasons,sued leather,"These darkslategray and brown sued sneaks feature a distinctive texture from the sueded leather upper that gives them a luxurious feel. The subtle matte finish of the sueding complements the natural tones of the brown, creating a sophisticated yet understated look. The contrasting white sole adds a pop of brightness, enhancing both comfort and style. These shoes are perfect for casual days where you want to mix classic sophistication with modern simplicity. They pair effortlessly with chinos, jeans, or even dress pants for a polished outfit. Their versatile design makes them suitable for both urban adventures and weekend relaxation.",,footwear,b3bd10d8-fe9f-4f3d-89d4-d80394207bfa,jpg
outfits/male/outfit_035/b74acf29-a5db-488f-817a-4fad12d0feb6.jpg,outfit_035,male,jeans,casual,light blue with lightslategray ragged detailing,all-seasons,denim,"These light blue jeans feature a casual, rugged aesthetic with distinct lightslategray ragged detailing along the hems and legs. The jean cut is relaxed, providing a laid-back vibe while maintaining comfort and versatility. The lightweight denim offers a flexible fit that adapts well to different body types, making them suitable for everyday wear. They pair effortlessly with a variety of tops—from tees and button-down shirts to sweaters—and can easily transition from daytime activities to nighttime events. Whether you're running errands, going on a hike, or hanging out with friends, these jeans provide both style and functionality.",,bottom,b74acf29-a5db-488f-817a-4fad12d0feb6,jpg
outfits/male/outfit_035/b7a35b2e-f074-47af-8057-c050d717fc33.jpg,outfit_035,male,cardigan,classic,dark gray with beige accents,all-seasons,wool blend,"This dark gray cardigan sweater features subtle beige accents that add a touch of warmth and sophistication. It has a classic style with a button closure, providing both functionality and elegance. The wool blend material ensures comfort and durability throughout various seasons. Its slightly oversized fit allows for versatility in layering options, making it suitable for both casual and business settings. Pair it with chinos and loafers for a smart-casual look, or dress it down with jeans and boots for a more relaxed vibe.",,outerwear,b7a35b2e-f074-47af-8057-c050d717fc33,jpg
outfits/male/outfit_036/7ef58680-7b9a-41f5-8b92-70a33a8f1b4e.jpg,outfit_036,male,vest,classic,darkslategray with black accents,all-seasons,wool blend,"This darkslategray vest features a classic design with a sleek and sophisticated appearance. It has a smooth texture and is crafted from a high-quality wool blend, ensuring both comfort and durability. The vest has a zipper down the front, adding functionality and ease of wear. Its dark gray tone pairs effortlessly with various outfits, making it versatile enough for formal occasions as well as more casual settings. Pair it with slacks or jeans for a smart-casual look, or combine it with a button-down shirt for a polished ensemble. The subtle black accents provide a hint of contrast, enhancing its elegance while maintaining a contemporary appeal.",,top,7ef58680-7b9a-41f5-8b92-70a33a8f1b4e,jpg
outfits/male/outfit_036/9591f8c1-5292-4633-b208-1d51db67841c.jpg,outfit_036,male,sneaker,sport,darkslategray with black accents,all-seasons,leather,"These darkslategray leather sneaks feature a sleek, sporty design with contrasting black accents that add depth and sophistication. The durable leather construction ensures comfort and longevity while the gum soles provide excellent grip on various surfaces. They are perfect for urban environments where style meets functionality. These shoes pair effortlessly with casual looks such as skinny jeans and sweatshirts, creating a chic yet practical outfit for everyday wear. Additionally, they can also be dressed up by pairing them with tailored trousers and blazers for a more formal setting.",,footwear,9591f8c1-5292-4633-b208-1d51db67841c,jpg
outfits/male/outfit_036/a1236b71-08a3-40c0-89ba-8dda57ab3c15.jpg,outfit_036,male,t-shirt,casual,indianred with white background and red logo,all-seasons,cotton,"This Indian Red T-Shirt features a clean-cut design with a simple yet stylish red logo emblazoned on the front in white. Made from high-quality cotton, it offers both comfort and durability. The casual style makes it perfect for everyday wear, whether paired with jeans for a laid-back look or as part of a more formal outfit when combined with trousers or chinos. Its versatile nature allows it to fit seamlessly into various wardrobes and occasions. Whether you're heading to the gym, running errands, or just relaxing at home, this T-Shirt provides a stylish and practical solution.",,top,a1236b71-08a3-40c0-89ba-8dda57ab3c15,jpg
outfits/male/outfit_036/c03d0df1-627a-4d03-913b-794a0a47ef11.jpg,outfit_036,male,jacket,classic,black,all-seasons,leather,"This classic black bomber jacket features a clean, sleek design with minimalistic detailing. It has a full-length zipper running down the front, offering easy access and precise fit control. The jacket's durable leather construction ensures long-lasting durability while maintaining its luxurious feel. With its timeless style, this piece is versatile enough to transition effortlessly from casual weekends to smart-casual events. Pair it with skinny jeans and a crisp button-down shirt for a polished look or wear it alone over a tee for a more relaxed vibe.",,outerwear,c03d0df1-627a-4d03-913b-794a0a47ef11,jpg
outfits/male/outfit_036/cc3fcdac-5555-493a-938a-c8774a4896f4.jpg,outfit_036,male,pants,classic,black,all-seasons,cotton,"These classic black pants feature a slim fit with a slight taper at the bottom, offering a contemporary yet understated appearance. The addition of a belt loop and a functional belt enhances both comfort and style. These pants are perfect for everyday wear, pairing well with a button-down shirt for a business casual look or dressed down with a simple tee and a blazer for a more relaxed vibe. Their all-seasons design makes them versatile enough to adapt to various weather conditions.",,bottom,cc3fcdac-5555-493a-938a-c8774a4896f4,jpg
outfits/male/outfit_037/4ab55093-afcb-4419-8422-714750526378.jpg,outfit_037,male,sweater,casual,dark gray with white and black accents,all-seasons,wool blend,"This dark gray sweater features a cozy and luxurious wool blend construction that provides warmth and comfort throughout various seasons. The subtle white and black logo on the front adds a modern touch while maintaining a casual yet stylish appearance. It has a relaxed fit, allowing for easy layering under jackets or over shirts, making it versatile for both formal and informal occasions. Pair it with chinos or jeans for a polished look during autumn or winter months, or combine it with shorts and light pants in spring or summer for a laid-back vibe.",,top,4ab55093-afcb-4419-8422-714750526378,jpg
outfits/male/outfit_037/5586d3b2-2dff-42cd-903c-547ee27a193e.jpg,outfit_037,male,t-shirt,casual,gray,all-seasons,cotton,"This classic gray t-shirt features a simple yet versatile design that effortlessly compliments any outfit. Made from soft cotton fabric, it offers comfort and breathability suitable for both warm and cool weather. The clean-cut style and minimalist aesthetic make it perfect for everyday wear, whether paired with jeans and sneakers for a casual look or layered under a cardigan for a more sophisticated vibe. Its neutral tone allows it to blend seamlessly into various ensembles, creating a timeless and polished appearance.",,top,5586d3b2-2dff-42cd-903c-547ee27a193e,jpg
outfits/male/outfit_037/ae746663-58dd-437f-8085-7281308bbcfc.jpg,outfit_037,male,jeans,casual,denim blue,all-seasons,denim,"These jeans feature a classic straight leg design with a mid-rise fit that comfortably hugs the hips and thighs while allowing freedom of movement. The denim fabric is sturdy yet soft, offering durability and comfort throughout daily wear. Paired with a crisp white button-down shirt, these jeans create a versatile casual look suitable for both weekend activities and everyday errands. Their neutral shade complements various top choices, making them an essential piece in any man's wardrobe.",,bottom,ae746663-58dd-437f-8085-7281308bbcfc,jpg
outfits/male/outfit_038/2611f4f8-caa4-4768-a711-8a09a17a595a.jpg,outfit_038,male,sneaker,sport,dark gray with white accents,all-seasons,synthetic leather and rubber,"These dark gray sporty sneakers feature a clean design with subtle white accents on both the upper and the sole. The upper is made from synthetic leather, offering durability and comfort while maintaining a sleek appearance. The contrasting white sole adds a fresh touch and enhances visibility during low-light conditions. These shoes are perfect for casual outdoor activities such as running, hiking, or simply everyday wear. They pair well with light-colored pants, shorts, or even denim jeans for a modern and versatile look. Whether you're heading to the gym, exploring nature, or just running errands around town, these sneakers provide both style and functionality.",,footwear,2611f4f8-caa4-4768-a711-8a09a17a595a,jpg
outfits/male/outfit_038/6178787b-4772-4e42-946f-00662906adba.jpg,outfit_038,male,pants,outdoor,dark olive green,autumn,nylon,"These dark olive green The North Face cargo pants are perfect for outdoor adventures and casual wear alike. Crafted from durable nylon fabric, these pants offer both style and functionality. With multiple pockets designed to hold all your essentials, they provide ample storage space while maintaining a sleek appearance. The cut is slightly relaxed but still offers a comfortable fit that hugs the body without being too tight. The lightweight yet sturdy material ensures breathability in warm weather and durability during outdoor activities. These pants can easily transition from hiking trails to city streets, pairing well with tees, hoodies, or even dress shirts for a more formal look. Their camouflage-like coloring makes them versatile enough to blend into nature while standing out as a statement piece.",,bottom,6178787b-4772-4e42-946f-00662906adba,jpg
